Date,万科A,万达院线,三一重工,上汽集团,上海电气,上海莱士,上港集团,东方明珠,东方航空,东方证券,东方财富,中信证券,中信银行,中兴通讯,中国中冶,中国中车,中国中铁,中国交建,中国人寿,中国国航,中国太保,中国平安,中国建筑,中国核电,中国电建,中国石化,中国石油,中国神华,中国联通,中国船舶,中国重工,中国铁建,中国铝业,中国银行,中海油服,中煤能源,中航动力,中航机载,中航资本,乐视网,云南白药,五粮液,交通银行,京东方A,伊利股份,保利地产,信威集团,光大证券,光大银行,兴业证券,兴业银行,农业银行,包钢股份,北京银行,北方稀土,华侨城A,华夏幸福,华夏银行,华泰证券,华能国际,双汇发展,国信证券,国投电力,国泰君安,国电电力,大秦铁路,宁波港,宝钢股份,工商银行,平安银行,广发证券,康美药业,建设银行,恒瑞医药,招商证券,招商银行,新华保险,方正证券,格力电器,比亚迪,民生银行,江苏有线,洋河股份,浙能电力,浦发银行,海天味业,海康威视,海澜之家,海螺水泥,海通证券,申万宏源,美的集团,苏宁云商,贵州茅台,长城汽车,长安汽车,长江电力,陕西煤业,青岛海尔
2014-06-10,5.5981,,4.3959,9.0805,3.4006,8.6316,3.4411,20.2367,2.2220,,1.2306,8.7246,2.8087,9.9193,1.3800,3.3514,2.0556,2.9287,12.1801,3.0314,12.5131,14.9455,1.4917,,2.3165,2.8580,5.6220,7.1860,2.8074,19.3908,4.3160,3.5749,2.9704,1.5607,14.8771,3.3795,20.9703,18.8798,3.1915,10.1678,32.1105,13.8623,2.1751,1.8803,8.2297,3.6356,17.4739,6.9814,1.4879,3.1724,6.3305,1.4370,1.2925,2.4325,12.3426,3.9417,8.0782,3.7992,6.1477,4.1184,14.1060,,3.9104,,1.7264,3.6822,1.8533,2.4578,2.1510,5.7630,7.8861,6.7557,2.4151,7.7425,6.7065,6.8606,17.2104,5.3846,9.1719,44.5967,3.5014,,30.2557,3.3835,4.4979,8.3125,6.2157,6.0777,11.1002,7.4683,,8.9799,7.1212,106.9125,7.4045,5.2530,4.3370,2.6267,6.1819
2014-06-11,5.6863,,4.4652,9.1841,3.4941,8.7762,3.5484,20.2367,2.2317,,1.2698,8.8488,2.8283,10.0756,1.3882,3.3833,2.0718,2.9446,12.3164,3.0685,12.5350,15.1335,1.4917,,2.3165,2.8864,5.6295,7.2111,2.8074,19.5688,4.3356,3.6070,3.0099,1.5780,14.9848,3.3880,21.0475,19.1007,3.1667,10.3721,32.9769,14.2305,2.1922,1.8979,8.2143,3.7281,17.6636,7.0609,1.4999,3.2031,6.3691,1.4484,1.2925,2.4417,12.3491,3.9258,8.2808,3.8085,6.1878,4.1184,14.1821,,3.9566,,1.7339,3.6986,1.8615,2.4641,2.1863,5.8431,7.9253,6.7469,2.4387,7.7448,6.7598,6.9015,17.5997,5.4528,9.2284,44.1968,3.4967,,30.3572,3.3780,4.4979,8.3633,6.3448,6.0449,11.1274,7.5174,,9.2755,7.1789,107.9590,7.3629,5.3657,4.3231,2.6397,6.3003
2014-06-12,5.6931,,4.4219,9.2268,3.5501,8.7612,3.5407,20.2367,2.2317,,1.2535,8.8178,2.8218,10.2005,1.3882,3.3913,2.0718,2.9446,12.2568,3.0778,12.5569,15.0696,1.4917,,2.3165,2.9092,5.6220,7.2010,2.7985,19.4303,4.3356,3.6070,3.0296,1.5780,15.3886,3.3880,21.2017,19.0815,3.1646,10.6104,32.6243,14.3206,2.1808,1.8979,8.3401,3.7494,17.5438,7.0432,1.4939,3.1993,6.3756,1.4484,1.2925,2.4571,12.3684,3.8861,8.4834,3.7852,6.1638,4.0814,14.0018,,4.0567,,1.7339,3.7096,1.8779,2.4390,2.1745,5.8566,7.8939,6.7645,2.4328,7.9052,6.7398,6.8879,17.3181,5.4138,9.2096,44.1871,3.4732,,30.3628,3.3945,4.4885,8.4358,6.2452,5.9990,11.1411,7.5092,,9.3265,7.1116,107.4846,7.4017,5.3747,4.3508,2.6332,6.2799
2014-06-13,5.6863,,4.4392,9.2146,3.5688,8.6316,3.5024,20.2367,2.2220,,1.2339,8.7867,2.8087,10.1224,1.3882,3.3993,2.0799,2.9446,12.1460,3.0592,12.4476,15.0358,1.4817,,2.3165,2.8864,5.6220,7.1860,2.7897,19.7766,4.4241,3.5990,3.0494,1.5895,15.1912,3.3795,22.6287,19.1200,3.2164,10.8487,32.5646,14.3287,2.1808,1.8891,8.5352,3.6569,17.7934,6.9902,1.4939,3.1762,6.4464,1.4484,1.2960,2.4478,12.2784,3.8146,8.5863,3.7899,6.1477,4.0814,14.1902,,4.0720,,1.7419,3.6877,1.9025,2.4578,2.1745,5.9053,7.8625,6.6544,2.4387,7.8076,6.7465,6.8606,17.4423,5.3749,9.1468,44.5772,3.4496,,30.3064,3.4276,4.4791,8.3150,6.2931,6.0909,11.0934,7.5010,,9.4284,6.9287,106.5219,7.4599,5.2710,4.3023,2.6397,6.1819
2014-06-16,5.7067,,4.4652,9.4159,3.6435,8.6316,3.4794,20.2367,2.2317,,1.2502,8.9187,2.8545,10.2630,1.3882,3.5190,2.1123,2.9684,12.2993,3.0870,12.7682,15.3403,1.4917,,2.3165,2.9148,5.6595,7.2461,2.8074,19.5985,4.4438,3.6713,3.0198,1.6068,15.5623,3.4135,22.4551,19.7253,3.2889,11.0326,32.8693,14.4679,2.2092,1.9067,8.5609,3.6641,18.0630,7.0874,1.5179,3.2146,6.4914,1.4712,1.3031,2.4786,12.3298,3.8464,8.4770,3.8551,6.2598,4.0740,14.3906,,4.0259,,1.7419,3.7426,1.9025,2.4641,2.1980,6.1244,7.9567,6.7293,2.4565,7.7541,6.8397,6.9765,17.7653,5.4430,9.3100,46.4110,3.5155,,30.6278,3.4991,4.5635,8.4044,6.2636,6.1040,11.2499,7.6239,,9.7240,6.9768,106.6684,7.4821,5.4604,4.3093,2.6591,6.3207
2014-06-17,5.5981,,4.4652,9.5744,3.6062,8.6316,3.4794,20.2367,2.2413,,1.3209,9.0041,2.8872,10.4192,1.4045,3.5509,2.1204,2.9843,12.3504,3.0778,13.0524,15.3554,1.5121,,2.3165,2.9546,5.7120,7.3013,2.8341,19.8656,4.5126,3.7516,3.0099,1.6125,15.8752,3.4050,22.8504,19.8694,3.2909,10.8714,32.4749,14.2960,2.2206,1.9418,8.4710,3.6285,18.0530,7.1227,1.5359,3.2262,6.5750,1.4655,1.2960,2.4847,12.3426,3.7828,8.5831,3.8830,6.2758,4.0740,14.2343,,4.0567,,1.7419,3.8360,1.9025,2.4703,2.2098,6.1184,7.9803,6.7073,2.4683,7.6751,6.8464,7.0788,17.8067,5.4820,9.3571,45.7478,3.5814,,31.0112,3.5266,4.6104,8.4117,6.3042,6.1434,11.3656,7.6568,,9.7291,6.9865,107.6450,7.5847,5.6723,4.3231,2.6656,6.4064
2014-06-18,5.5099,,4.4392,9.4159,3.6062,8.6316,3.4564,20.2367,2.2317,,1.3241,8.9497,2.8610,10.3021,1.3964,3.5270,2.1042,2.9684,12.1375,3.0500,13.0889,15.2087,1.5015,,2.3165,2.9376,5.6595,7.2411,2.8074,19.6975,4.4438,3.6954,2.9803,1.6010,16.2617,3.3880,22.9083,19.5139,3.2433,10.9622,31.9193,14.0341,2.2035,1.9243,8.3940,3.5360,18.4524,7.0873,1.5299,3.1680,6.5107,1.4598,1.2855,2.4601,12.3041,3.7669,8.6313,3.8411,6.2518,4.0221,14.4106,,3.9797,,1.7259,3.8196,1.8943,2.4578,2.1921,6.1123,7.9096,6.6411,2.4506,7.6448,6.7798,7.0379,17.5086,5.4138,9.2630,45.6014,3.5861,,30.8542,3.5101,4.5635,8.2715,6.1935,6.0909,11.3057,7.5905,,9.4284,6.8229,107.2962,7.4627,5.6092,4.3162,2.6397,6.3508
2014-06-19,5.5167,,4.3959,9.5134,3.5688,8.6316,3.4411,20.2367,2.2220,,1.3144,8.8954,2.8152,10.2161,1.3882,3.5110,2.1042,2.9525,11.9672,3.0407,13.0160,15.1899,1.5015,,2.3165,2.9092,5.6670,7.2662,2.7985,19.4600,4.4241,3.6632,3.0099,1.5895,16.0869,3.3795,22.3491,19.7541,3.2433,10.4356,32.0627,14.0423,2.1922,1.9594,8.3555,3.5289,18.1728,7.0696,1.4939,3.1603,6.4721,1.4370,1.2784,2.4325,12.3426,3.7828,8.3355,3.8457,6.1878,4.0592,14.2623,,3.9720,,1.7100,3.8086,1.8697,2.4578,2.1921,6.0027,7.8547,6.5927,2.4447,7.7657,6.7332,7.0243,17.4754,5.3165,9.1939,45.8453,3.6049,,29.7947,3.4477,4.5682,7.9258,6.2157,5.9924,11.0971,7.5905,,9.3418,6.6400,107.1288,7.3490,5.5506,4.3508,2.6397,6.1867
2014-06-20,5.4556,,4.3094,9.3305,3.5034,8.6316,3.3798,20.2367,2.1834,,1.2404,8.7169,2.7825,9.9740,1.3637,3.4791,2.0637,2.9208,11.8394,3.0036,12.9285,15.0095,1.4804,,2.3165,2.8808,5.6370,7.2662,2.8074,18.8961,4.3160,3.6231,2.9408,1.5665,15.6727,3.3286,21.9152,19.8406,3.1522,10.1678,30.7900,14.1078,2.1751,1.9506,8.1835,3.5004,17.2742,6.8747,1.4879,3.0982,6.3498,1.4199,1.2326,2.4294,12.1819,3.6954,8.0428,3.8038,6.0517,4.0592,13.8174,,3.9335,,1.6941,3.7866,1.8533,2.4516,2.1804,5.9479,7.6585,6.4781,2.4269,7.6727,6.6199,6.9561,17.2435,5.1704,9.1970,45.1625,3.5908,,29.3557,3.3591,4.5213,7.7349,6.0128,5.7430,10.9163,7.4660,,9.3774,6.3032,106.5288,7.2741,5.4108,4.2885,2.6073,6.0606
2014-06-23,5.5167,,4.3181,9.4220,3.5127,8.6316,3.3951,20.2367,2.1834,,1.2720,8.7634,2.8021,10.0287,1.3719,3.5349,2.0799,2.9366,11.9246,3.0036,13.1618,15.0395,1.4857,,2.3165,2.8978,5.6595,7.2762,2.8252,18.9950,4.3356,3.6552,2.9507,1.5838,16.2433,3.3541,22.3298,19.9847,3.1211,9.6458,30.6884,13.9523,2.1865,1.9418,8.1861,3.5075,17.9532,6.9012,1.5059,3.1292,6.4142,1.4370,1.2291,2.4417,12.2462,3.6954,8.0396,3.8364,6.0837,4.1407,13.9537,,3.8950,,1.6941,3.8053,1.8779,2.4516,2.1741,5.9966,7.6036,6.4561,2.4447,7.6727,6.6333,6.9629,17.0613,5.2093,9.1217,45.8453,3.6285,,29.5606,3.3369,4.5542,7.8340,6.0644,5.9662,10.9233,7.4909,,9.3927,6.2070,107.0869,7.2824,5.2981,4.2677,2.6138,6.0563
2014-06-24,5.5574,,4.2921,9.4037,3.5314,8.6316,3.3951,20.2367,2.1834,,1.2828,8.7402,2.7825,9.9428,1.3800,3.5110,2.0718,2.9208,11.8394,2.9943,13.0233,14.9192,1.4699,,2.3165,2.8751,5.6445,7.3063,2.8074,19.1731,4.3455,3.6311,2.9803,1.5780,16.1053,3.3880,22.1852,20.2249,3.1542,10.0090,29.9236,14.1078,2.1922,1.9067,8.1065,3.5075,18.1229,6.9101,1.5059,3.1486,6.3820,1.4313,1.2291,2.4478,12.3041,3.6954,8.1329,3.8085,6.0837,4.0444,13.9817,,3.9181,,1.6941,3.7173,1.8697,2.4516,2.1551,5.9540,7.5644,6.4340,2.4328,7.8587,6.6333,6.8879,17.1690,5.1899,9.0621,46.2842,3.5908,,29.2738,3.3369,4.5559,7.9645,6.1013,6.0318,10.9511,7.5075,,9.1889,6.3417,109.2636,7.2408,5.3432,4.2192,2.6332,5.9722
2014-06-25,5.5167,,4.3181,9.4768,3.5314,8.6316,3.3951,20.2367,2.1930,,1.2720,8.8255,2.7825,10.0365,1.3800,3.4871,2.0799,2.9366,11.9177,3.0129,13.2419,14.9455,1.4699,,2.3165,2.8751,5.6295,7.3063,2.8430,19.4600,4.3651,3.6632,3.0296,1.5838,16.1605,3.3965,22.8890,20.7533,3.1729,10.1678,30.1446,14.4269,2.2035,1.9243,8.2143,3.5218,18.1828,6.9455,1.5179,3.1603,6.3949,1.4256,1.2502,2.4632,12.6962,3.7272,8.0396,3.7992,6.1080,4.0666,14.1300,,3.9643,,1.6941,3.7466,1.8779,2.4578,2.1551,5.9662,7.5958,6.5222,2.4328,7.7936,6.6333,6.9424,17.3761,5.2093,9.1500,47.3280,3.5881,,29.9059,3.3443,4.5559,7.9717,6.1308,6.0121,10.9789,7.5241,,9.3214,6.3032,114.5931,7.2603,5.4784,4.2331,2.6332,5.8124
2014-06-26,5.5099,,4.2834,9.3305,3.5314,8.6316,3.3721,20.2367,2.1930,,1.2589,8.7557,2.7759,10.0053,1.3800,3.4472,2.0637,2.9366,11.7610,3.0036,13.2055,14.8478,1.4752,,2.3165,2.9376,5.6370,7.3113,2.8785,19.5392,4.3455,3.6552,3.0099,1.5953,15.8752,3.3710,22.6576,20.7341,3.1522,9.9726,30.0550,14.3860,2.1922,1.9067,8.3427,3.4862,18.1828,6.9190,1.5179,3.1603,6.3498,1.4313,1.2432,2.4755,12.5676,3.7033,8.0075,3.7992,6.0590,4.0962,14.3625,,3.9652,,1.7100,3.6880,1.8864,2.4953,2.1361,5.9114,7.6193,6.5001,2.4210,7.6727,6.6066,6.9356,17.0613,5.1899,9.1374,47.3572,3.5767,,29.4903,3.3148,4.5206,7.9838,6.1899,5.9793,10.9442,7.5075,,9.3163,6.3321,112.1487,7.1022,5.4288,4.2331,2.6526,5.9512
2014-06-27,5.6117,,4.3094,9.3183,3.5688,8.6316,3.3798,20.2367,2.2027,,1.3024,8.8488,2.7890,10.1146,1.3800,3.4631,2.0637,2.9446,11.8394,3.0129,13.1253,14.9420,1.4752,,2.3165,2.9603,5.6370,7.3413,2.9318,19.5985,4.4241,3.6552,3.0000,1.6015,15.8108,3.3880,22.9372,20.5900,3.2060,10.1451,30.1745,14.5170,2.1978,1.9067,8.5095,3.4933,18.1828,6.9632,1.5119,3.2417,6.3884,1.4427,1.2397,2.4694,12.4969,3.7351,8.0718,3.8085,6.0835,4.1036,14.2503,,4.0207,,1.7100,3.6645,1.9034,2.5516,2.1425,5.9601,7.6428,6.5662,2.4269,7.6146,6.6599,6.9629,17.2021,5.2288,9.2284,48.7618,3.5710,,29.5430,3.3443,4.5257,8.4262,6.2231,5.9268,10.9302,7.5407,,9.5201,6.3513,111.5101,7.0911,5.4153,4.2331,2.6914,6.0227
2014-06-30,5.6456,,4.3354,9.3427,3.5781,8.6316,3.3875,20.2367,2.2220,,1.2991,8.8876,2.7825,10.2552,1.3882,3.5190,2.0718,2.9604,11.7872,3.0221,12.8119,14.7974,1.4804,,2.3165,2.9887,5.6370,7.2662,2.9496,20.3108,4.7389,3.6954,3.0000,1.5829,15.9212,3.4050,23.5253,20.9359,3.2392,9.8705,30.8318,14.5906,2.2035,1.9155,8.5506,3.4933,18.1828,7.0253,1.5179,3.3929,6.4142,1.4427,1.2679,2.4601,12.4776,3.7192,8.0718,3.8038,6.1162,4.1407,14.2703,,4.0524,,1.7100,3.6704,1.9289,2.6206,2.1425,5.9662,7.7056,6.5618,2.4269,7.6007,6.6932,6.9424,17.1193,5.2483,9.2159,46.8110,3.5538,,29.5020,3.3517,4.5206,8.3633,6.2710,5.9990,10.8746,7.5822,,9.7903,6.3706,111.3208,7.0273,5.3973,4.2192,2.7044,6.0353
2014-07-01,5.6252,,4.3613,9.3671,3.5875,8.6316,3.4105,20.2367,2.2317,,1.3089,8.9264,2.8021,10.2708,1.3964,3.5988,2.0961,2.9843,11.9090,3.0407,13.0597,15.0256,1.4857,,2.3165,2.9660,5.6370,7.3263,2.8785,20.9341,4.8184,3.7114,3.0000,1.5891,16.1789,3.4220,25.2512,22.0216,3.3137,9.9046,31.3397,14.7576,2.2149,1.9067,8.4839,3.5431,18.1828,7.0518,1.5299,3.3580,6.4914,1.4427,1.2749,2.4847,12.6898,3.7272,8.1232,3.8318,6.1570,4.2073,14.3986,,4.0445,,1.7259,3.7173,1.9289,2.6270,2.1488,6.0331,7.6978,6.6059,2.4447,7.7262,6.7265,6.9902,17.5169,5.2970,9.2567,46.3330,3.5767,,29.6250,3.3369,4.5710,8.1941,6.2489,6.0384,10.9233,7.6154,,9.8310,6.3321,112.4326,7.0218,5.5686,4.3093,2.6720,6.1783
2014-07-02,5.4895,,4.3527,9.4098,3.5688,8.6316,3.4488,20.2367,2.2317,,1.2959,8.8721,2.7890,10.3411,1.3964,3.5828,2.0961,2.9847,11.8568,3.0407,12.7755,14.9496,1.4752,,2.3165,2.9035,5.6295,7.2812,2.8963,20.4988,4.7389,3.6954,3.0198,1.5891,16.1329,3.4305,24.0556,21.6180,3.3468,10.2041,30.8378,14.5021,2.2092,1.9155,8.4967,3.5218,18.1828,7.0253,1.5299,3.3348,6.4399,1.4370,1.2679,2.4909,12.6641,3.6715,7.8949,3.8085,6.1407,4.1703,13.9296,,4.0921,,1.7180,3.7232,1.9459,2.6142,2.1425,6.0027,7.7056,6.5089,2.4387,7.8006,6.7198,6.9765,17.4009,5.2678,8.8894,46.3037,3.5652,,29.5313,3.3443,4.5609,8.1699,6.3448,5.9859,10.8746,7.5656,,9.6374,6.3994,111.9910,7.0911,5.5641,4.2677,2.6785,6.0774
2014-07-03,5.5031,,4.3873,9.4281,3.5875,8.6316,3.4641,20.2367,2.2607,,1.2817,8.9032,2.7956,10.3177,1.3964,3.6307,2.0880,2.9930,11.8916,3.0592,12.9723,15.0180,1.4804,,2.3165,2.8978,5.6370,7.3514,2.9229,21.7750,4.8283,3.6793,3.0593,1.5953,16.4642,3.4475,24.1906,22.2906,3.3468,10.3494,30.5569,14.5362,2.2206,1.9506,8.2169,3.5146,20.0001,7.0430,1.5239,3.4744,6.4721,1.4431,1.2679,2.4970,12.7283,3.7113,7.9399,3.8038,6.1815,4.2147,13.5488,,4.1317,,1.7259,3.7525,1.9969,2.6078,2.1488,6.0209,7.7213,6.5134,2.4447,7.6727,6.7265,7.0038,17.6245,5.2970,8.7513,46.7720,3.5652,,29.6952,3.3517,4.5609,8.0684,6.2489,5.9662,11.1945,7.6071,,9.7801,6.5053,112.1330,7.0800,5.5867,4.3231,2.6914,6.0101
2014-07-04,5.5642,,4.4132,9.5500,3.6062,8.6316,3.4948,20.2367,2.2703,,1.2404,8.9420,2.8283,10.3333,1.4127,3.6467,2.0799,2.9930,11.9177,3.0963,13.1107,15.0408,1.4804,,2.3165,2.8864,5.6595,7.3864,2.9585,21.4881,4.8085,3.6954,3.0691,1.6077,16.3170,3.4560,23.9014,21.7333,3.4069,10.2132,30.9035,14.8257,2.2263,1.9418,8.3632,3.5146,21.7575,7.0873,1.5299,3.5325,6.4592,1.4493,1.2714,2.5124,12.7348,3.7510,8.0396,3.8271,6.2224,4.2370,13.4927,,4.1635,,1.7339,3.7642,2.0139,2.6398,2.1614,6.0697,7.7527,6.5662,2.4624,7.7495,6.7398,7.0447,17.6825,5.2872,8.8204,47.7279,3.5767,,29.9762,3.3443,4.5710,8.1579,6.2673,6.0843,11.4100,7.6651,,9.9533,6.4860,113.0713,7.0939,5.7355,4.3786,2.6914,6.0185
2014-07-07,5.7677,,4.3873,9.5317,3.5875,8.6316,3.4564,20.2367,2.2607,,1.2426,8.9653,2.8218,10.2552,1.4127,3.7185,2.0880,3.0014,11.9352,3.0685,13.3075,15.1663,1.4910,,2.3165,2.8694,5.6445,7.3965,2.9407,21.3002,4.7488,3.7114,3.0593,1.6015,16.2985,3.4390,24.2677,21.5988,3.3966,9.9431,30.6525,14.7406,2.2434,1.9330,8.5763,3.5858,20.5992,7.0430,1.5359,3.4937,6.4399,1.4493,1.2608,2.5216,12.6126,3.7907,8.0396,3.8318,6.1897,4.2666,13.5849,,4.1238,,1.7339,3.7408,1.9629,2.5949,2.1614,6.0331,7.7527,6.5089,2.4742,7.6286,6.7198,7.0516,18.2208,5.2580,8.7984,47.2011,3.5652,,29.7538,3.3443,4.5659,8.2425,6.2710,6.0581,11.5143,7.6071,,9.9686,6.4283,112.5982,7.4183,5.7580,4.3716,2.7044,6.0479
2014-07-08,5.9374,,4.3613,9.3549,3.5968,8.6316,3.4488,20.2367,2.2510,,1.2133,8.9264,2.8152,10.3021,1.3964,3.7664,2.1204,3.0014,12.0570,3.0685,13.3221,15.2044,1.4963,,2.3165,2.8580,5.6370,7.3915,2.9318,21.3892,4.8085,3.7436,3.0296,1.5953,16.2985,3.4135,24.2002,21.6661,3.4980,9.7706,30.7123,15.0642,2.2548,1.9243,8.5506,3.6854,20.8189,7.0075,1.5359,3.4976,6.4399,1.4554,1.2538,2.5216,12.5483,3.7907,8.2326,3.8178,6.1897,4.2518,13.4446,,4.1317,,1.7259,3.6997,1.9629,2.6142,2.1804,5.9905,7.7370,6.4605,2.4801,7.5797,6.6865,7.0379,18.1712,5.2191,8.6320,46.5574,3.5538,,29.2679,3.3296,4.5559,7.9790,6.2673,6.1106,11.5560,7.5905,,9.7953,6.3994,113.6232,7.3795,5.7174,4.3508,2.7173,5.9218
2014-07-09,5.8966,,4.3527,9.3915,3.6062,8.6316,3.4181,20.2367,2.2703,,1.2296,8.9575,2.8349,10.3489,1.4045,3.7504,2.1123,3.0014,12.0570,3.1056,13.3221,15.2158,1.4910,,2.3165,2.8637,5.6370,7.4165,2.9318,21.2408,4.7787,3.7757,3.0395,1.5953,16.2617,3.4135,23.4482,21.2337,3.4276,9.9863,30.4135,15.0556,2.2548,1.9243,8.6841,3.6569,21.4280,7.0341,1.5359,3.5209,6.4078,1.4554,1.2432,2.5278,12.5226,3.7828,8.1425,3.8178,6.1979,4.3555,13.4927,,4.2111,,1.7419,3.7232,1.9544,2.6078,2.1930,6.0392,7.7855,6.5001,2.4860,7.6472,6.6799,7.0652,18.2623,5.2386,8.7890,48.0108,3.5481,,29.5430,3.3443,4.5559,8.0467,6.2679,6.0581,11.3544,7.5822,,9.8361,6.3128,111.9674,7.4599,5.9519,4.3924,2.7044,5.9260
2014-07-10,5.8220,,4.3008,9.4890,3.5501,8.6316,3.3798,20.2367,2.2317,,1.2274,8.8411,2.7694,10.1537,1.3882,3.7265,2.1042,2.9763,11.9787,3.0592,13.1545,15.1663,1.4752,,2.3165,2.8296,5.6070,7.3363,2.8963,21.4288,4.8283,3.7195,3.0000,1.5766,15.8200,3.3795,23.2168,21.3874,3.4173,9.7071,29.2185,14.7406,2.2263,1.9067,8.5737,3.5858,20.5692,6.9810,1.5239,3.4395,6.3177,1.4431,1.2397,2.4847,12.6641,3.7033,7.9753,3.7855,6.1080,4.3851,12.9395,,4.1793,,1.7259,3.6939,1.9374,2.5757,2.1614,5.8809,7.6173,6.3503,2.4737,7.3589,6.6333,6.9902,18.1380,5.2093,8.6132,47.7962,3.4966,,29.0162,3.3074,4.4904,7.8799,6.0432,6.1828,11.2362,7.4577,,9.6476,6.1685,111.2735,7.3019,5.9203,4.3370,2.6850,5.7535
2014-07-11,6.0120,,4.3094,9.3793,3.5501,8.6316,3.3721,20.2367,2.2413,,1.2426,8.8488,2.7759,9.9974,1.3882,3.6945,2.1204,2.9930,11.8829,3.0685,12.9140,15.0522,1.4804,,2.3165,2.8239,5.6070,7.3764,2.9673,21.5970,4.7985,3.7837,3.0593,1.5766,15.7924,3.3710,22.8504,21.2914,3.3945,9.4643,28.6748,15.0812,2.2328,1.9155,8.2785,3.6356,22.0770,6.9455,1.5239,3.4395,6.2984,1.4493,1.2538,2.5001,12.8569,3.7272,7.8820,3.7560,6.0999,4.4369,12.6830,,4.1555,,1.7339,3.6939,1.9544,2.5565,2.1741,5.8809,7.6254,6.2974,2.4610,7.3775,6.6000,7.0043,17.6908,5.2288,8.6132,44.7626,3.4622,,28.6825,3.3517,4.4904,7.7856,5.8186,6.1565,11.4448,7.4329,,9.5864,6.1781,111.5495,7.2935,5.9293,4.3798,2.7109,5.7956
2014-07-14,5.9645,,4.3440,9.5500,3.5781,8.6316,3.4181,20.2367,2.2317,,1.2089,8.9342,2.7825,10.1146,1.4209,3.8302,2.1447,3.0265,11.9003,3.0963,12.9577,14.9952,1.4910,,2.3165,2.8410,5.6220,7.4439,3.0206,22.6555,4.8979,3.8560,3.1086,1.5829,15.8568,3.3795,23.2072,21.5892,3.5498,8.9218,28.8600,15.2515,2.2389,1.9243,8.3016,3.7210,22.7660,7.0430,1.5239,3.4588,6.3434,1.4493,1.2643,2.5309,12.9855,3.7589,7.9431,3.7756,6.1979,4.4221,12.7351,,4.2348,,1.7498,3.7408,1.9544,2.5693,2.1804,5.8931,7.6814,6.2754,2.4801,7.4635,6.6732,7.0333,17.9475,5.2288,8.6917,46.3330,3.4622,,28.6240,3.3443,4.4955,7.8122,5.8261,6.1828,11.4865,7.4743,,9.6781,6.2840,111.8649,7.3629,6.1322,4.4379,2.7042,5.8965
2014-07-15,6.0120,,4.4046,9.7574,3.6155,8.6316,3.4335,20.2367,2.2317,,1.1578,9.0662,2.8152,10.3880,1.4375,3.8302,2.1527,3.0516,12.0222,3.1337,13.1253,15.1968,1.5015,,2.3165,2.8580,5.6445,7.3745,3.0473,22.5071,4.8879,3.8801,3.0987,1.5953,16.0133,3.4050,23.1493,21.3106,3.4898,9.1806,28.8361,16.0945,2.2328,1.9330,8.4197,3.7281,24.2937,7.1050,1.5239,3.4976,6.3370,1.4493,1.2679,2.5370,13.1141,3.8066,8.0396,3.8101,6.2714,4.5555,12.8473,,4.2348,,1.7737,3.8287,1.9459,2.5885,2.1867,5.9175,7.7615,6.2930,2.4864,7.6169,6.7332,7.0768,18.1045,5.2288,8.8266,47.4938,3.4565,,30.0055,3.3517,4.5357,7.7784,5.9197,6.1565,11.8689,7.5490,,9.8412,6.2840,117.5736,7.5709,6.0015,4.5394,2.7375,6.0311
2014-07-16,6.0052,,4.4911,9.7330,3.6062,8.6316,3.4335,20.2367,2.2607,,1.1524,9.0817,2.8283,10.5832,1.4375,3.7743,2.1608,3.0683,12.0135,3.1337,13.1836,15.1815,1.5121,,2.3165,2.8467,5.6520,7.3638,2.9673,22.3587,4.8979,3.8801,3.1086,1.5953,15.8108,3.4135,23.1300,21.6180,3.5809,8.6926,29.8220,16.3756,2.2511,1.9330,8.7756,3.6854,24.2338,7.1139,1.5299,3.4937,6.3691,1.4554,1.2996,2.5186,13.2298,3.7828,8.0525,3.8150,6.2387,4.4369,13.2401,,4.4569,,1.7657,3.8111,1.9544,2.6142,2.1867,5.9053,7.7455,6.3944,2.4928,7.5472,6.7332,7.0986,18.0128,5.2288,8.7450,46.5086,3.4508,,31.3167,3.3591,4.5357,7.9717,5.9871,6.0843,11.7368,7.5490,,9.8667,6.3802,121.3111,7.5653,5.6994,4.6119,2.7775,5.9806
2014-07-17,5.8966,,4.5257,9.7269,3.6342,8.6316,3.4181,20.2367,2.3186,,1.1100,9.0274,2.8287,10.4817,1.4882,3.6786,2.1770,3.1017,11.9961,3.1619,13.1545,15.0979,1.5542,,2.3165,2.8410,5.6745,7.4118,3.0029,21.2705,4.7389,3.8962,3.1974,1.5891,15.8476,3.4475,22.3105,20.1768,3.4338,7.8982,29.8100,16.2904,2.2755,1.9330,8.5587,3.7921,23.0356,7.1316,1.5423,3.4588,6.3756,1.4554,1.3066,2.5247,13.0498,3.8146,8.4609,3.8396,6.2550,4.5555,12.9595,,4.4331,,1.8214,3.9753,1.9714,2.6718,2.1804,5.8444,7.7295,6.3415,2.4992,7.3472,6.7065,7.1059,18.0628,5.2288,8.7733,46.4306,3.4508,,31.9020,3.4181,4.5458,7.9137,5.9346,5.9596,11.8341,7.5490,,9.6934,6.4283,121.5004,7.7234,5.7264,4.6336,2.7775,5.9722
